id,date,product_id,employee_id,quantity,unit_price,total_amount,payment_method,customer_type
9398,2023-10-10,2,24,1,8999.0,8999.0,Cash,New
9399,2023-10-10,11,21,2,1299.0,2598.0,Bank Transfer,Premium
9400,2023-10-10,14,5,1,1299.0,1299.0,Card,New
9401,2023-10-10,18,15,1,4999.0,4999.0,Cash,Premium
9402,2023-10-11,18,1,1,4999.0,4999.0,Cash,Regular
9403,2023-10-11,6,19,2,399.0,798.0,MobilePay,Student
9404,2023-10-11,12,10,1,1599.0,1599.0,Bank Transfer,Premium
9405,2023-10-11,2,9,2,7452.37,14904.74,MobilePay,Regular
9406,2023-10-11,1,4,3,12999.0,38997.0,MobilePay,Regular
9407,2023-10-11,2,21,1,8999.0,8999.0,Cash,Student
9408,2023-10-11,12,14,1,1599.0,1599.0,MobilePay,New
9409,2023-10-11,11,24,2,1299.0,2598.0,Card,New
9410,2023-10-11,4,9,4,15999.0,63996.0,Bank Transfer,New
9411,2023-10-11,23,1,3,2982.83,8948.49,MobilePay,Regular
9412,2023-10-11,24,3,1,1899.0,1899.0,Card,New
9413,2023-10-11,16,18,3,542.01,1626.03,MobilePay,Student
9414,2023-10-11,2,13,1,8999.0,8999.0,MobilePay,New
9415,2023-10-11,9,17,3,899.0,2697.0,Bank Transfer,Premium
9416,2023-10-11,1,6,1,12999.0,12999.0,MobilePay,Premium
9417,2023-10-11,11,10,2,1299.0,2598.0,MobilePay,Student
9418,2023-10-11,25,10,1,999.0,999.0,Cash,New
9419,2023-10-11,14,9,1,1299.0,1299.0,MobilePay,Premium
9420,2023-10-11,18,8,1,4999.0,4999.0,Cash,New
9421,2023-10-11,17,24,1,799.0,799.0,Card,New
9422,2023-10-11,4,17,2,15999.0,31998.0,MobilePay,Student
9423,2023-10-11,14,9,4,1085.13,4340.52,Cash,Student
9424,2023-10-11,25,18,3,999.0,2997.0,Card,Premium
9425,2023-10-11,22,5,1,8279.46,8279.46,Card,New
9426,2023-10-11,25,4,1,999.0,999.0,Bank Transfer,Premium
9427,2023-10-11,21,8,1,1999.0,1999.0,Cash,New
9428,2023-10-11,5,25,2,3499.0,6998.0,Card,New
9429,2023-10-11,2,21,1,8999.0,8999.0,Card,Regular
9430,2023-10-11,19,9,2,2206.82,4413.64,MobilePay,Student
9431,2023-10-11,8,5,2,5999.0,11998.0,Card,New
9432,2023-10-11,2,1,2,8999.0,17998.0,MobilePay,Student
9433,2023-10-11,4,22,1,15999.0,15999.0,Cash,Premium
9434,2023-10-11,25,1,1,999.0,999.0,MobilePay,Student
9435,2023-10-11,22,8,1,8999.0,8999.0,MobilePay,New
9436,2023-10-11,19,8,1,2699.0,2699.0,Cash,Student
9437,2023-10-11,4,16,1,15999.0,15999.0,Cash,Premium
9438,2023-10-11,21,9,1,1999.0,1999.0,Bank Transfer,Premium
9439,2023-10-11,3,3,1,24999.0,24999.0,Cash,Student
9440,2023-10-11,5,9,2,3499.0,6998.0,Bank Transfer,Student
9441,2023-10-11,11,11,4,1229.87,4919.48,MobilePay,New
9442,2023-10-12,3,17,2,24999.0,49998.0,Card,Premium
9443,2023-10-12,19,22,2,2699.0,5398.0,Bank Transfer,New
9444,2023-10-12,11,20,4,1299.0,5196.0,Cash,Student
9445,2023-10-12,3,4,2,24999.0,49998.0,Bank Transfer,Premium
9446,2023-10-12,22,15,3,8999.0,26997.0,MobilePay,Student
9447,2023-10-12,18,2,1,4999.0,4999.0,Card,Student
9448,2023-10-12,7,8,1,1375.54,1375.54,Bank Transfer,Student
9449,2023-10-12,25,19,1,896.04,896.04,Bank Transfer,Premium
9450,2023-10-12,1,9,1,12999.0,12999.0,Bank Transfer,Student
9451,2023-10-12,13,15,2,2199.0,4398.0,MobilePay,Student
9452,2023-10-12,8,9,1,5999.0,5999.0,Card,Student
9453,2023-10-12,4,2,5,15999.0,79995.0,MobilePay,Premium
9454,2023-10-12,17,21,3,799.0,2397.0,Card,Student
9455,2023-10-12,11,25,1,1299.0,1299.0,Bank Transfer,Premium
9456,2023-10-12,14,3,1,1299.0,1299.0,Card,Student
9457,2023-10-12,3,21,4,24999.0,99996.0,Bank Transfer,Student
9458,2023-10-12,4,24,2,15999.0,31998.0,Cash,Student
9459,2023-10-12,4,10,3,15999.0,47997.0,Cash,Regular
9460,2023-10-13,14,15,2,1299.0,2598.0,MobilePay,Premium
9461,2023-10-13,22,13,3,8999.0,26997.0,Card,Student
9462,2023-10-13,22,5,4,8999.0,35996.0,Card,Student
9463,2023-10-13,13,5,2,2199.0,4398.0,Bank Transfer,Premium
9464,2023-10-13,14,14,2,1299.0,2598.0,Bank Transfer,Premium
9465,2023-10-13,14,13,1,1299.0,1299.0,Bank Transfer,Premium
9466,2023-10-13,8,1,3,5999.0,17997.0,Cash,Regular
9467,2023-10-13,4,21,2,14572.69,29145.38,MobilePay,Regular
9468,2023-10-13,2,15,1,7569.9,7569.9,MobilePay,Regular
9469,2023-10-13,21,21,1,1700.24,1700.24,Bank Transfer,Regular
9470,2023-10-13,24,6,1,1899.0,1899.0,Bank Transfer,Student
9471,2023-10-13,4,6,2,12350.38,24700.76,Card,Premium
9472,2023-10-13,3,6,2,24999.0,49998.0,Bank Transfer,Student
9473,2023-10-13,2,23,1,7291.14,7291.14,Cash,Student
9474,2023-10-13,8,6,3,5999.0,17997.0,Bank Transfer,Regular
9475,2023-10-13,5,7,2,3499.0,6998.0,MobilePay,Premium
9476,2023-10-13,3,22,2,24999.0,49998.0,Card,Premium
9477,2023-10-13,20,20,1,699.0,699.0,Cash,New
9478,2023-10-14,10,10,1,2499.0,2499.0,Cash,New
9479,2023-10-14,24,22,2,1899.0,3798.0,Bank Transfer,Regular
9480,2023-10-14,18,11,1,4999.0,4999.0,MobilePay,Student
9481,2023-10-14,4,13,2,15999.0,31998.0,Bank Transfer,Student
9482,2023-10-14,17,9,4,662.5,2650.0,Card,Student
9483,2023-10-14,8,2,1,5999.0,5999.0,Card,Regular
9484,2023-10-14,1,3,4,12999.0,51996.0,Bank Transfer,Student
9485,2023-10-14,7,22,1,1699.0,1699.0,Card,Regular
9486,2023-10-14,14,8,2,1299.0,2598.0,MobilePay,Premium
9487,2023-10-14,11,5,1,1299.0,1299.0,MobilePay,Regular
9488,2023-10-14,13,4,1,2199.0,2199.0,Cash,Student
9489,2023-10-14,3,21,1,24999.0,24999.0,Card,Premium
9490,2023-10-14,6,21,3,399.0,1197.0,Card,Regular
9491,2023-10-14,23,19,3,3299.0,9897.0,Cash,Premium
9492,2023-10-14,5,11,1,3499.0,3499.0,Cash,Student
9493,2023-10-14,17,18,1,799.0,799.0,Cash,Regular
9494,2023-10-14,22,21,3,8999.0,26997.0,Bank Transfer,New
9495,2023-10-14,16,16,1,599.0,599.0,MobilePay,Regular
9496,2023-10-14,5,7,3,3499.0,10497.0,Cash,Premium
9497,2023-10-14,21,17,2,1999.0,3998.0,Cash,Student
9498,2023-10-14,1,22,2,12999.0,25998.0,Bank Transfer,Regular
9499,2023-10-14,12,5,1,1599.0,1599.0,Card,Regular
9500,2023-10-14,4,19,1,14864.54,14864.54,Bank Transfer,New
9501,2023-10-14,9,20,1,899.0,899.0,Bank Transfer,New
9502,2023-10-14,12,1,1,1312.95,1312.95,Bank Transfer,Student
9503,2023-10-14,14,2,1,1299.0,1299.0,Bank Transfer,New
9504,2023-10-14,2,23,2,8999.0,17998.0,Cash,Premium
9505,2023-10-14,18,9,4,4999.0,19996.0,Bank Transfer,Regular
9506,2023-10-14,4,24,4,15999.0,63996.0,Bank Transfer,Premium
9507,2023-10-14,4,17,1,12303.98,12303.98,Cash,Premium
9508,2023-10-14,3,25,2,24999.0,49998.0,Cash,New
9509,2023-10-14,2,1,3,8999.0,26997.0,MobilePay,Premium
9510,2023-10-14,24,2,3,1899.0,5697.0,Bank Transfer,New
9511,2023-10-14,12,6,2,1599.0,3198.0,MobilePay,New
9512,2023-10-14,13,17,1,2199.0,2199.0,MobilePay,Regular
9513,2023-10-14,1,10,1,12999.0,12999.0,Bank Transfer,New
9514,2023-10-14,22,16,1,8999.0,8999.0,Card,New
9515,2023-10-14,2,14,1,8999.0,8999.0,Card,Premium
9516,2023-10-14,5,5,1,3499.0,3499.0,MobilePay,New
9517,2023-10-14,25,23,2,999.0,1998.0,Bank Transfer,New
9518,2023-10-14,1,11,2,12999.0,25998.0,Card,Regular
9519,2023-10-14,20,13,2,699.0,1398.0,Bank Transfer,Premium
9520,2023-10-14,11,9,1,1299.0,1299.0,Bank Transfer,New
9521,2023-10-14,4,8,5,15999.0,79995.0,MobilePay,Regular
9522,2023-10-14,24,22,4,1899.0,7596.0,Cash,Regular
9523,2023-10-15,24,25,2,1612.48,3224.96,Card,Premium
9524,2023-10-15,3,25,1,24999.0,24999.0,Card,New
9525,2023-10-15,15,23,1,1299.0,1299.0,Bank Transfer,Regular
9526,2023-10-15,11,20,1,1197.8,1197.8,Bank Transfer,Premium
9527,2023-10-15,20,11,1,699.0,699.0,Card,Student
9528,2023-10-15,15,5,2,1299.0,2598.0,Bank Transfer,Student
9529,2023-10-15,14,8,1,1299.0,1299.0,Card,Premium
9530,2023-10-15,11,14,1,1299.0,1299.0,Cash,Student
9531,2023-10-15,22,25,3,8999.0,26997.0,Card,Premium
9532,2023-10-15,12,2,5,1599.0,7995.0,Cash,New
9533,2023-10-15,20,6,3,566.67,1700.01,Cash,Premium
9534,2023-10-15,2,4,1,8999.0,8999.0,Bank Transfer,New
9535,2023-10-15,14,25,1,1299.0,1299.0,Card,Premium
9536,2023-10-15,14,21,2,1299.0,2598.0,Card,Regular
9537,2023-10-15,4,7,2,15999.0,31998.0,MobilePay,New
9538,2023-10-15,10,13,1,2499.0,2499.0,Cash,New
9539,2023-10-15,1,17,1,12999.0,12999.0,Cash,Regular
9540,2023-10-15,7,2,1,1699.0,1699.0,Bank Transfer,New
9541,2023-10-15,14,18,3,1299.0,3897.0,Cash,Regular
9542,2023-10-15,8,5,3,5999.0,17997.0,Card,New
9543,2023-10-15,13,2,1,2199.0,2199.0,Card,Regular
9544,2023-10-15,3,1,3,24999.0,74997.0,Bank Transfer,Premium
9545,2023-10-15,1,17,3,12999.0,38997.0,Card,Premium
9546,2023-10-15,25,8,1,999.0,999.0,Bank Transfer,Student
9547,2023-10-15,1,5,2,12999.0,25998.0,Cash,Premium
9548,2023-10-15,12,4,2,1250.99,2501.98,Bank Transfer,Regular
9549,2023-10-15,20,5,1,699.0,699.0,MobilePay,New
9550,2023-10-15,12,18,2,1599.0,3198.0,Card,New
9551,2023-10-15,19,14,1,2699.0,2699.0,MobilePay,Regular
9552,2023-10-15,2,4,1,8999.0,8999.0,Cash,New
9553,2023-10-15,15,10,2,1299.0,2598.0,Cash,Regular
9554,2023-10-15,3,10,3,24999.0,74997.0,Card,Regular
9555,2023-10-15,7,18,1,1579.29,1579.29,Bank Transfer,Student
9556,2023-10-15,16,24,1,494.79,494.79,Cash,Regular
9557,2023-10-15,17,21,4,799.0,3196.0,Bank Transfer,Premium
9558,2023-10-15,22,6,1,7406.49,7406.49,Cash,Regular
9559,2023-10-15,5,1,1,2935.13,2935.13,Bank Transfer,Premium
9560,2023-10-15,23,25,1,3299.0,3299.0,Cash,New
9561,2023-10-15,6,2,1,399.0,399.0,Cash,Premium
9562,2023-10-15,2,6,2,8999.0,17998.0,Bank Transfer,Student
9563,2023-10-15,10,12,1,2499.0,2499.0,MobilePay,Student
9564,2023-10-15,4,25,5,14295.97,71479.85,Card,Student
9565,2023-10-15,11,12,1,1299.0,1299.0,Card,Student
9566,2023-10-15,24,2,1,1899.0,1899.0,Card,Student
9567,2023-10-15,22,2,3,8999.0,26997.0,Bank Transfer,Premium
9568,2023-10-15,23,5,1,3299.0,3299.0,MobilePay,Regular
9569,2023-10-15,5,23,3,3499.0,10497.0,Cash,Regular
9570,2023-10-15,11,17,2,1299.0,2598.0,Cash,Premium
9571,2023-10-16,8,19,1,5999.0,5999.0,Cash,Student
9572,2023-10-16,16,16,1,510.1,510.1,Cash,Premium
9573,2023-10-16,13,21,1,2199.0,2199.0,Cash,Regular
9574,2023-10-16,24,3,2,1899.0,3798.0,Cash,Student
9575,2023-10-16,1,13,2,12999.0,25998.0,Bank Transfer,New
9576,2023-10-16,24,1,4,1899.0,7596.0,Bank Transfer,New
9577,2023-10-16,15,6,1,1299.0,1299.0,Bank Transfer,Regular
9578,2023-10-16,3,8,2,24999.0,49998.0,Card,Premium
9579,2023-10-16,19,18,4,2699.0,10796.0,Bank Transfer,Premium
9580,2023-10-16,2,15,1,8999.0,8999.0,Cash,New
9581,2023-10-16,1,5,1,12999.0,12999.0,Bank Transfer,New
9582,2023-10-16,7,14,1,1699.0,1699.0,Cash,Student
9583,2023-10-16,5,1,3,3211.94,9635.82,Bank Transfer,Student
9584,2023-10-16,23,23,1,3299.0,3299.0,MobilePay,Regular
9585,2023-10-16,22,20,2,8999.0,17998.0,MobilePay,Student
9586,2023-10-16,5,13,1,3499.0,3499.0,MobilePay,Student
9587,2023-10-16,11,16,4,1299.0,5196.0,MobilePay,New
9588,2023-10-16,3,17,1,24999.0,24999.0,MobilePay,Student
9589,2023-10-16,14,25,4,1299.0,5196.0,MobilePay,Premium
9590,2023-10-16,9,4,1,899.0,899.0,Bank Transfer,Student
9591,2023-10-16,14,20,3,1299.0,3897.0,Card,New
9592,2023-10-16,16,2,1,599.0,599.0,MobilePay,Student
9593,2023-10-16,5,3,2,3499.0,6998.0,Card,Student
9594,2023-10-16,11,7,1,1299.0,1299.0,Bank Transfer,New
9595,2023-10-16,12,1,1,1599.0,1599.0,Bank Transfer,Regular
9596,2023-10-16,24,13,1,1899.0,1899.0,MobilePay,Student
9597,2023-10-16,23,3,4,2960.63,11842.52,Cash,Premium
9598,2023-10-16,11,24,1,1299.0,1299.0,Cash,Student
9599,2023-10-16,19,1,1,2699.0,2699.0,Bank Transfer,Premium
9600,2023-10-16,24,24,1,1899.0,1899.0,Bank Transfer,Premium
9601,2023-10-16,11,1,1,1299.0,1299.0,Card,Premium
9602,2023-10-16,21,18,2,1999.0,3998.0,MobilePay,Premium
9603,2023-10-16,5,8,1,3499.0,3499.0,MobilePay,Regular
9604,2023-10-16,5,18,3,3499.0,10497.0,MobilePay,New
9605,2023-10-16,22,12,1,8999.0,8999.0,Card,New
9606,2023-10-16,22,2,1,8999.0,8999.0,Card,Regular
9607,2023-10-17,8,13,3,5031.78,15095.34,Card,New
9608,2023-10-17,13,21,1,2199.0,2199.0,Card,New
9609,2023-10-17,25,21,2,999.0,1998.0,Cash,Student
9610,2023-10-17,1,4,1,12999.0,12999.0,Bank Transfer,Student
9611,2023-10-17,25,2,1,999.0,999.0,MobilePay,Regular
9612,2023-10-17,4,17,2,15999.0,31998.0,Bank Transfer,Regular
9613,2023-10-17,22,16,2,8999.0,17998.0,Cash,New
9614,2023-10-17,16,18,2,599.0,1198.0,Card,Regular
9615,2023-10-17,5,18,1,3499.0,3499.0,Bank Transfer,New
9616,2023-10-17,5,7,1,3499.0,3499.0,MobilePay,Regular
9617,2023-10-17,4,21,1,15999.0,15999.0,Bank Transfer,New
9618,2023-10-17,21,13,1,1999.0,1999.0,Card,Regular
9619,2023-10-17,20,12,1,699.0,699.0,Bank Transfer,Regular
9620,2023-10-17,13,13,1,1896.09,1896.09,Bank Transfer,Student
9621,2023-10-17,8,25,3,5999.0,17997.0,Bank Transfer,Premium
9622,2023-10-17,16,20,1,466.42,466.42,Bank Transfer,Premium
9623,2023-10-17,1,10,4,12999.0,51996.0,MobilePay,Student
9624,2023-10-17,13,24,2,1666.1,3332.2,Bank Transfer,Premium
9625,2023-10-17,1,19,3,12999.0,38997.0,Cash,Student
9626,2023-10-17,22,5,1,8999.0,8999.0,Cash,Student
9627,2023-10-17,5,19,4,3499.0,13996.0,Cash,Premium
9628,2023-10-17,21,14,2,1999.0,3998.0,MobilePay,Regular
9629,2023-10-17,15,17,1,1299.0,1299.0,Cash,Student
9630,2023-10-17,23,12,5,3299.0,16495.0,Bank Transfer,Premium
9631,2023-10-17,12,3,1,1599.0,1599.0,Bank Transfer,Student
9632,2023-10-17,14,17,1,1299.0,1299.0,Card,Premium
9633,2023-10-17,14,5,5,1299.0,6495.0,MobilePay,Student
9634,2023-10-17,22,13,1,8999.0,8999.0,Bank Transfer,New
9635,2023-10-17,20,16,1,699.0,699.0,Bank Transfer,Student
9636,2023-10-17,12,22,2,1599.0,3198.0,Bank Transfer,New
9637,2023-10-17,25,16,1,999.0,999.0,Card,Student
9638,2023-10-17,6,8,1,399.0,399.0,Card,Student
9639,2023-10-17,20,12,1,699.0,699.0,Cash,Student
9640,2023-10-17,24,10,3,1785.11,5355.33,Card,Regular
9641,2023-10-17,13,13,3,2199.0,6597.0,Bank Transfer,Student
9642,2023-10-17,14,14,4,1299.0,5196.0,Bank Transfer,Premium
9643,2023-10-17,4,6,1,15999.0,15999.0,Bank Transfer,Premium
9644,2023-10-17,1,14,3,12999.0,38997.0,MobilePay,Student
9645,2023-10-17,13,3,3,2199.0,6597.0,Card,Student
9646,2023-10-17,11,23,2,1299.0,2598.0,Bank Transfer,Regular
9647,2023-10-18,25,19,1,999.0,999.0,Bank Transfer,Regular
9648,2023-10-18,2,20,3,8999.0,26997.0,Cash,New
9649,2023-10-18,5,13,1,2844.1,2844.1,Cash,Regular
9650,2023-10-18,1,21,2,12999.0,25998.0,MobilePay,New
9651,2023-10-18,23,2,1,3299.0,3299.0,Bank Transfer,Student
9652,2023-10-18,12,11,2,1599.0,3198.0,MobilePay,Regular
9653,2023-10-18,1,13,4,12999.0,51996.0,Bank Transfer,Student
9654,2023-10-18,5,4,1,3284.72,3284.72,Card,Premium
9655,2023-10-18,24,5,1,1899.0,1899.0,Bank Transfer,Premium
9656,2023-10-18,1,16,1,12999.0,12999.0,Bank Transfer,Student
9657,2023-10-18,12,16,2,1307.36,2614.72,Card,Student
9658,2023-10-18,14,5,1,1299.0,1299.0,Bank Transfer,Regular
9659,2023-10-18,3,2,1,24999.0,24999.0,MobilePay,Student
9660,2023-10-18,21,20,2,1601.98,3203.96,Card,Student
9661,2023-10-18,15,12,2,1299.0,2598.0,MobilePay,Student
9662,2023-10-18,21,23,1,1999.0,1999.0,MobilePay,Regular
9663,2023-10-18,12,3,2,1443.06,2886.12,Card,New
9664,2023-10-18,1,19,4,12999.0,51996.0,Cash,Student
9665,2023-10-18,12,10,2,1433.95,2867.9,Card,Premium
9666,2023-10-18,4,15,1,15999.0,15999.0,Bank Transfer,New
9667,2023-10-18,24,10,1,1899.0,1899.0,Bank Transfer,New
9668,2023-10-18,7,13,1,1699.0,1699.0,Bank Transfer,Premium
9669,2023-10-18,2,6,5,8999.0,44995.0,MobilePay,New
9670,2023-10-18,1,22,4,12999.0,51996.0,Bank Transfer,Regular
9671,2023-10-18,1,7,1,11465.96,11465.96,Card,Student
9672,2023-10-18,3,22,1,20276.58,20276.58,Card,Regular
9673,2023-10-18,14,17,2,1299.0,2598.0,Card,Regular
9674,2023-10-18,4,21,2,15999.0,31998.0,Bank Transfer,Premium
9675,2023-10-19,22,20,4,8316.71,33266.84,Card,Regular
9676,2023-10-19,25,12,2,999.0,1998.0,MobilePay,Student
9677,2023-10-19,4,3,3,15999.0,47997.0,Bank Transfer,New
9678,2023-10-19,22,16,4,8999.0,35996.0,Card,Premium
9679,2023-10-19,11,11,2,1299.0,2598.0,Cash,Regular
9680,2023-10-19,1,22,2,12999.0,25998.0,MobilePay,Premium
9681,2023-10-19,3,19,1,24999.0,24999.0,Cash,New
9682,2023-10-19,1,24,1,12999.0,12999.0,Card,New
9683,2023-10-19,13,6,2,1703.92,3407.84,Bank Transfer,Student
9684,2023-10-19,17,9,3,799.0,2397.0,MobilePay,Premium
9685,2023-10-19,5,11,2,3170.53,6341.06,Card,Regular
9686,2023-10-19,17,6,1,799.0,799.0,Card,New
9687,2023-10-19,2,6,1,8999.0,8999.0,Bank Transfer,Regular
9688,2023-10-19,21,15,4,1701.38,6805.52,Card,Premium
9689,2023-10-19,5,17,2,3499.0,6998.0,MobilePay,Premium
9690,2023-10-19,25,5,4,999.0,3996.0,Cash,Student
9691,2023-10-19,1,8,1,12999.0,12999.0,Cash,Premium
9692,2023-10-19,5,1,1,3499.0,3499.0,Bank Transfer,Premium
9693,2023-10-19,13,23,1,2199.0,2199.0,Card,Regular
9694,2023-10-19,18,5,4,4999.0,19996.0,MobilePay,Student
9695,2023-10-19,1,23,1,11077.32,11077.32,Bank Transfer,Student
9696,2023-10-19,3,16,1,22286.76,22286.76,Card,Premium
9697,2023-10-19,8,4,1,5999.0,5999.0,MobilePay,Premium
9698,2023-10-19,1,19,1,12999.0,12999.0,Card,Premium
9699,2023-10-19,12,9,3,1599.0,4797.0,MobilePay,Regular
9700,2023-10-19,16,23,3,599.0,1797.0,MobilePay,Regular
9701,2023-10-19,11,8,1,1299.0,1299.0,MobilePay,Student
9702,2023-10-19,22,17,1,8999.0,8999.0,MobilePay,Regular
9703,2023-10-19,5,8,2,3499.0,6998.0,Card,Regular
9704,2023-10-19,1,16,3,12999.0,38997.0,Bank Transfer,New
9705,2023-10-19,3,15,3,24999.0,74997.0,Bank Transfer,New
9706,2023-10-19,3,8,3,24999.0,74997.0,Card,Premium
9707,2023-10-19,24,11,3,1899.0,5697.0,MobilePay,Regular
9708,2023-10-19,22,15,2,8999.0,17998.0,Cash,Regular
9709,2023-10-19,21,12,1,1999.0,1999.0,MobilePay,Premium
9710,2023-10-19,4,2,1,15999.0,15999.0,Cash,New
9711,2023-10-20,1,17,2,12999.0,25998.0,Card,Student
9712,2023-10-20,2,1,3,8999.0,26997.0,Cash,New
9713,2023-10-20,4,11,2,15999.0,31998.0,Bank Transfer,New
9714,2023-10-20,15,13,2,1299.0,2598.0,Bank Transfer,Premium
9715,2023-10-20,22,11,1,8999.0,8999.0,Bank Transfer,New
9716,2023-10-20,4,17,3,15999.0,47997.0,Bank Transfer,Student
9717,2023-10-20,12,12,1,1599.0,1599.0,Card,Regular
9718,2023-10-20,1,22,4,12999.0,51996.0,MobilePay,Regular
9719,2023-10-20,25,17,2,999.0,1998.0,Cash,New
9720,2023-10-20,9,25,5,753.4,3767.0,Card,New
9721,2023-10-20,16,3,1,599.0,599.0,Card,Student
9722,2023-10-20,1,9,4,12999.0,51996.0,Bank Transfer,New
9723,2023-10-20,22,6,1,7298.7,7298.7,Bank Transfer,Regular
9724,2023-10-20,22,20,1,8999.0,8999.0,Cash,New
9725,2023-10-20,3,11,1,24999.0,24999.0,Bank Transfer,Regular
9726,2023-10-20,13,2,1,2199.0,2199.0,Cash,Student
9727,2023-10-20,24,23,2,1899.0,3798.0,Bank Transfer,New
9728,2023-10-20,3,18,2,24999.0,49998.0,MobilePay,New
9729,2023-10-20,25,11,2,999.0,1998.0,Cash,Regular
9730,2023-10-21,3,3,4,24999.0,99996.0,Cash,New
9731,2023-10-21,3,8,1,24999.0,24999.0,MobilePay,New
9732,2023-10-21,6,14,2,399.0,798.0,MobilePay,Student
9733,2023-10-21,21,16,1,1999.0,1999.0,Card,New
9734,2023-10-21,4,19,5,15999.0,79995.0,Cash,Premium
9735,2023-10-21,11,4,2,1299.0,2598.0,Bank Transfer,New
9736,2023-10-21,8,12,1,5999.0,5999.0,MobilePay,New
9737,2023-10-21,1,7,4,12999.0,51996.0,Bank Transfer,New
9738,2023-10-21,18,23,1,4999.0,4999.0,Card,Student
9739,2023-10-21,7,20,2,1699.0,3398.0,Cash,Premium
9740,2023-10-21,3,7,1,24999.0,24999.0,Card,Regular
9741,2023-10-21,2,22,3,8999.0,26997.0,Card,Premium
9742,2023-10-21,13,24,1,2016.74,2016.74,Card,New
9743,2023-10-21,25,21,2,999.0,1998.0,MobilePay,Premium
9744,2023-10-21,12,22,1,1599.0,1599.0,Card,Student
9745,2023-10-21,2,4,3,8999.0,26997.0,Bank Transfer,New
9746,2023-10-21,25,23,1,999.0,999.0,Card,New
9747,2023-10-21,19,3,2,2699.0,5398.0,Cash,Student
9748,2023-10-21,24,8,1,1899.0,1899.0,Card,New
9749,2023-10-21,13,10,1,2199.0,2199.0,MobilePay,New
9750,2023-10-21,6,8,3,399.0,1197.0,Bank Transfer,Regular
9751,2023-10-21,25,6,1,769.33,769.33,Card,Student
9752,2023-10-21,14,22,1,1299.0,1299.0,Card,Premium
9753,2023-10-21,25,19,1,809.09,809.09,Card,Regular
9754,2023-10-21,3,3,2,24999.0,49998.0,Card,New
9755,2023-10-21,10,21,2,2499.0,4998.0,Cash,Student
9756,2023-10-21,3,7,1,24999.0,24999.0,Bank Transfer,Student
9757,2023-10-21,24,17,1,1899.0,1899.0,Cash,Student
9758,2023-10-21,21,9,1,1999.0,1999.0,Cash,New
9759,2023-10-21,8,7,4,5999.0,23996.0,MobilePay,Premium
9760,2023-10-21,4,1,1,15999.0,15999.0,Cash,Student
9761,2023-10-21,2,22,1,8999.0,8999.0,MobilePay,New
9762,2023-10-21,25,6,1,999.0,999.0,Card,Regular
9763,2023-10-21,24,21,2,1899.0,3798.0,Card,New
9764,2023-10-21,1,1,1,11454.83,11454.83,Card,Student
9765,2023-10-21,15,17,1,1299.0,1299.0,Cash,Regular
9766,2023-10-21,5,12,1,3499.0,3499.0,MobilePay,Student
9767,2023-10-21,1,2,2,12999.0,25998.0,MobilePay,Student
9768,2023-10-22,19,15,2,2436.65,4873.3,MobilePay,New
9769,2023-10-22,6,9,1,399.0,399.0,MobilePay,New
9770,2023-10-22,10,13,1,2130.67,2130.67,Card,Regular
9771,2023-10-22,14,13,1,1299.0,1299.0,Card,New
9772,2023-10-22,2,4,2,8999.0,17998.0,Cash,Regular
9773,2023-10-22,1,17,5,12999.0,64995.0,Cash,Student
9774,2023-10-22,1,9,1,12999.0,12999.0,Cash,New
9775,2023-10-22,23,24,2,3299.0,6598.0,Bank Transfer,Student
9776,2023-10-22,6,14,4,399.0,1596.0,MobilePay,Premium
9777,2023-10-22,5,2,5,3499.0,17495.0,Cash,Premium
9778,2023-10-22,3,1,3,23301.52,69904.56,Card,Student
9779,2023-10-22,9,19,2,899.0,1798.0,Card,Regular
9780,2023-10-22,3,4,1,24999.0,24999.0,Card,New
9781,2023-10-22,4,6,1,15999.0,15999.0,MobilePay,New
9782,2023-10-22,25,3,2,999.0,1998.0,Cash,Student
9783,2023-10-22,10,17,1,2499.0,2499.0,MobilePay,Student
9784,2023-10-22,3,2,2,24999.0,49998.0,Cash,Student
9785,2023-10-22,2,7,1,7748.79,7748.79,Cash,Student
9786,2023-10-22,12,19,1,1599.0,1599.0,Cash,Premium
9787,2023-10-22,5,11,3,3499.0,10497.0,Cash,New
9788,2023-10-22,2,9,1,8999.0,8999.0,Bank Transfer,Regular
9789,2023-10-22,5,18,1,3499.0,3499.0,MobilePay,Regular
9790,2023-10-22,25,17,1,999.0,999.0,Card,Student
9791,2023-10-22,22,21,1,8999.0,8999.0,Cash,Premium
9792,2023-10-22,6,23,1,399.0,399.0,Bank Transfer,Premium
9793,2023-10-22,4,16,1,15999.0,15999.0,Card,Regular
9794,2023-10-22,5,12,4,3499.0,13996.0,Card,Student
9795,2023-10-22,3,11,2,24999.0,49998.0,Cash,Regular
9796,2023-10-22,14,23,2,1299.0,2598.0,Bank Transfer,New
9797,2023-10-22,4,2,3,15999.0,47997.0,Bank Transfer,Student
9798,2023-10-22,18,2,2,4999.0,9998.0,Bank Transfer,Premium
9799,2023-10-22,24,2,1,1899.0,1899.0,MobilePay,New
9800,2023-10-22,5,1,1,3499.0,3499.0,Cash,Student
9801,2023-10-22,16,4,4,599.0,2396.0,Cash,Regular
9802,2023-10-22,4,7,1,15999.0,15999.0,MobilePay,New
9803,2023-10-22,1,4,1,12999.0,12999.0,Cash,Regular
9804,2023-10-22,14,25,2,1299.0,2598.0,Bank Transfer,New
